發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,道路照明設備,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,座標-X,座標-Y
113,3,3,11,15,2,07信義區,信義區信義路6段15巷與信義路6段15巷12弄口,0,0,1,2,B03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,2,37,3,10,7,1,7,9,1,8,1,4,,14,,1,21,121.5751286,25.0348928
113,3,3,11,33,2,07信義區,信義區永吉路17號,0,0,2,1,C03,7,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,12,1,54,2,9,3,4,7,1,1,10,1,14,,19,,1,21,121.5679901,25.0457959
113,3,3,11,33,2,07信義區,信義區永吉路17號,0,0,2,2,C03,7,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,12,1,28,2,7,3,4,7,9,1,10,1,12,,44,,1,21,121.5679901,25.0457959
113,3,3,12,1,2,08士林區,士林區仰德大道3段與新安路口,0,0,2,1,B03,8,6,5,40,3,1,1,5,4,5,13,2,1,5,2,5,1,17,1,78,3,10,7,1,7,6,1,8,2,5,,80,,1,21,121.5528361,25.1189284
113,3,3,12,1,2,08士林區,士林區仰德大道3段與新安路口,0,0,2,2,C03,8,6,5,40,3,1,1,5,4,5,13,2,1,5,2,5,1,17,1,23,2,7,5,1,7,9,1,10,2,14,,14,,1,21,121.5528361,25.1189284
113,3,3,12,1,2,08士林區,士林區仰德大道3段與新安路口,0,0,2,3,H02,8,6,5,40,3,1,1,5,4,5,13,2,1,5,2,5,1,17,2,21,2,9,5,5,7,20,8,20,10,16,,67,,1,21,121.5528361,25.1189284
113,3,3,12,3,2,02萬華區,萬華區萬大路與艋舺大道口,0,0,1,1,C03,7,7,5,50,4,2,1,5,4,5,13,1,1,9,4,5,2,13,1,49,2,7,5,1,7,9,1,10,1,11,,44,,1,21,121.5005769,25.0328633
113,3,3,12,3,2,02萬華區,萬華區萬大路與艋舺大道口,0,0,1,2,C03,7,7,5,50,4,2,1,5,4,5,13,1,1,9,4,5,2,13,1,44,3,10,5,1,7,12,1,10,1,13,,44,,1,21,121.5005769,25.0328633
113,3,3,12,35,2,05中正區,中正區忠孝西路1段與中華路1段口,0,0,1,1,B01,6,7,5,50,4,1,1,4,4,5,13,1,1,1,4,1,2,12,1,31,2,3,7,1,7,9,1,8,2,5,,44,,1,21,121.5100738,25.04803005
113,3,3,12,35,2,05中正區,中正區忠孝西路1段與中華路1段口,0,0,1,2,B03,6,7,5,50,4,1,1,4,4,5,13,1,1,1,4,1,2,12,1,48,3,10,7,1,7,7,1,8,2,7,,100,,1,21,121.5100738,25.04803005
113,3,3,13,5,2,06松山區,松山區市民大道4段與八德路3段12巷口,0,0,1,1,B03,7,6,8,40,4,1,1,5,4,5,13,1,1,1,3,5,2,16,1,47,3,10,3,4,7,5,1,8,1,4,,8,,1,21,121.5507124,25.0448724
113,3,3,13,5,2,06松山區,松山區市民大道4段與八德路3段12巷口,0,0,1,2,C03,7,6,8,40,4,1,1,5,4,5,13,1,1,1,3,5,2,16,1,50,2,9,6,1,7,9,1,10,1,12,,14,,1,21,121.5507124,25.0448724
113,3,3,13,15,2,01大同區,大同區延平北路3段與景化街口,0,0,2,1,C03,7,6,5,50,3,1,1,4,4,5,13,4,4,5,4,5,2,17,1,59,3,10,5,4,7,15,1,10,1,17,,100,,1,22,121.5110642,25.0650667
113,3,3,13,15,2,01大同區,大同區延平北路3段與景化街口,0,0,2,2,C03,7,6,5,50,3,1,1,4,4,5,13,4,4,5,4,5,2,17,1,46,3,10,6,4,7,9,1,10,1,13,,44,,1,22,121.5110642,25.0650667
113,3,3,13,15,2,01大同區,大同區延平北路3段與景化街口,0,0,2,3,C03,7,6,5,50,3,1,1,4,4,5,13,4,4,5,4,5,2,17,2,34,2,8,6,4,7,9,1,10,1,11,,108,,1,22,121.5110642,25.0650667
113,3,3,13,15,2,01大同區,大同區延平北路3段與景化街口,0,0,2,4,H02,7,6,5,50,3,1,1,4,4,5,13,4,4,5,4,5,2,17,1,41,2,8,6,5,7,20,8,20,10,16,,67,,1,22,121.5110642,25.0650667
113,3,3,13,18,2,06松山區,松山區松河街130號,0,0,2,2,C03,6,7,5,40,14,9,1,4,4,5,13,4,4,9,4,5,2,17,1,26,2,9,6,1,7,9,1,10,1,14,,13,,1,21,121.5756163,25.0512014
113,3,3,13,18,2,06松山區,松山區松河街130號,0,0,2,3,H02,6,7,5,40,14,9,1,4,4,5,13,4,4,9,4,5,2,17,2,24,2,9,4,5,7,17,8,20,10,16,,67,,1,21,121.5756163,25.0512014
113,3,3,13,18,2,06松山區,松山區松河街130號,0,0,2,1,B03,6,7,5,40,14,9,1,4,4,5,13,4,4,9,4,5,2,17,2,72,3,10,7,1,7,2,1,8,1,17,,12,,2,21,121.5756163,25.0512014
113,3,3,13,25,2,04大安區,大安區和平東路3段與基隆路2段口,0,0,1,1,C03,6,6,5,50,4,1,1,4,4,5,13,2,1,10,4,5,1,17,2,20,3,10,6,4,7,6,1,10,1,17,,9,,1,21,121.5527895,25.0247026
113,3,3,13,25,2,04大安區,大安區和平東路3段與基隆路2段口,0,0,1,2,C03,6,6,5,50,4,1,1,4,4,5,13,2,1,10,4,5,1,17,1,28,2,8,6,4,7,9,1,9,1,17,,44,,1,21,121.5527895,25.0247026
113,3,3,13,30,2,08士林區,士林區中山北路5段與文林路口,0,0,1,1,A02,8,6,5,50,5,2,1,5,4,5,13,2,1,1,4,1,1,12,1,47,3,10,7,1,7,9,1,2,2,2,,17,,1,21,121.5254338,25.08638439
113,3,3,13,30,2,08士林區,士林區中山北路5段與文林路口,0,0,1,2,C03,8,6,5,50,5,2,1,5,4,5,13,2,1,1,4,1,1,12,2,22,2,9,5,1,7,9,1,10,2,14,,17,,1,21,121.5254338,25.08638439
113,3,3,15,4,2,05中正區,中正區杭州南路1段與徐州路口,0,0,1,1,B03,7,7,5,50,4,1,1,5,4,5,13,1,1,10,4,5,2,2,2,55,3,10,7,1,7,5,1,8,1,8,,70,,1,21,121.5257097,25.04018858
113,3,3,15,4,2,05中正區,中正區杭州南路1段與徐州路口,0,0,1,2,H01,7,7,5,50,4,1,1,5,4,5,13,1,1,10,4,5,2,2,2,77,2,9,4,5,8,16,8,20,1,16,,67,,1,21,121.5257097,25.04018858
113,3,3,16,25,2,09北投區,北投區石牌路2段與石牌路2段331巷口,0,0,3,1,C03,7,5,5,50,3,1,1,5,4,5,13,4,4,5,4,5,2,3,1,51,2,7,3,4,7,9,1,10,2,11,,70,,1,21,121.5242623,25.12237693
113,3,3,16,25,2,09北投區,北投區石牌路2段與石牌路2段331巷口,0,0,3,2,H01,7,5,5,50,3,1,1,5,4,5,13,4,4,5,4,5,2,3,2,55,2,9,4,5,8,16,8,20,10,16,,67,,1,21,121.5242623,25.12237693
113,3,3,16,25,2,09北投區,北投區石牌路2段與石牌路2段331巷口,0,0,3,3,H02,7,5,5,50,3,1,1,5,4,5,13,4,4,5,4,5,2,3,1,11,2,9,3,5,7,20,8,20,10,16,,58,,1,21,121.5242623,25.12237693
113,3,3,16,33,2,04大安區,大安區仁愛路4段與敦化南路1段口,0,0,1,1,C03,8,5,5,50,18,9,1,5,4,5,13,2,1,10,5,5,2,12,1,27,3,10,3,4,7,9,1,10,1,13,,44,,1,22,121.5479565,25.0380745
113,3,3,16,33,2,04大安區,大安區仁愛路4段與敦化南路1段口,0,0,1,2,C03,8,5,5,50,18,9,1,5,4,5,13,2,1,10,5,5,2,12,2,23,2,9,3,4,7,9,1,10,1,12,,44,,1,22,121.5479565,25.0380745
113,3,3,17,14,2,04大安區,大安區金華街199巷與金華街199巷3弄口,0,0,1,1,B03,7,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,32,3,10,7,1,7,1,1,8,1,1,,19,,1,21,121.5281762,25.0306923
113,3,3,17,14,2,04大安區,大安區金華街199巷與金華街199巷3弄口,0,0,1,2,C03,7,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,49,2,9,5,1,7,9,1,10,1,12,,107,,1,21,121.5281762,25.0306923
113,3,3,17,16,2,02萬華區,萬華區環河南路2段與桂林路口,0,0,1,1,C03,7,6,5,50,4,1,1,5,4,5,13,2,1,2,4,5,2,17,1,18,2,9,6,1,7,5,1,10,1,14,,8,,1,21,121.4970843,25.038504
113,3,3,17,16,2,02萬華區,萬華區環河南路2段與桂林路口,0,0,1,2,C03,7,6,5,50,4,1,1,5,4,5,13,2,1,2,4,5,2,17,1,23,3,10,6,1,7,9,1,10,1,12,,44,,1,21,121.4970843,25.038504
113,3,3,17,20,2,08士林區,士林區德行東路331巷與德行東路331巷51弄口,0,0,2,1,C03,7,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,2,41,2,9,5,1,7,9,1,10,1,11,,14,,1,21,121.5381832,25.112248
113,3,3,17,20,2,08士林區,士林區德行東路331巷與德行東路331巷51弄口,0,0,2,2,C03,7,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,1,21,2,9,5,1,7,9,1,10,1,14,,14,,1,21,121.5381832,25.112248
113,3,3,17,58,2,08士林區,士林區福林路60號士林官邸,0,0,1,1,B01,8,6,5,50,14,9,1,5,4,5,13,4,4,9,5,5,1,17,1,70,3,10,7,1,7,9,6,4,2,1,,16,,1,21,121.5307982,25.09527747
113,3,3,17,58,2,08士林區,士林區福林路60號士林官邸,0,0,1,2,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,9,5,5,1,17,2,51,2,8,5,1,7,15,1,10,2,14,,99,,1,21,121.5307982,25.09527747
113,3,3,18,56,2,09北投區,北投區立農街1段與立農街1段187巷口,0,0,1,1,B03,7,5,5,30,4,2,1,5,4,5,13,3,1,10,5,5,1,3,2,47,3,10,7,1,7,5,1,8,1,8,,70,,1,22,121.5038586,25.12005528
113,3,3,18,56,2,09北投區,北投區立農街1段與立農街1段187巷口,0,0,1,2,H01,7,5,5,30,4,2,1,5,4,5,13,3,1,10,5,5,1,3,2,80,2,9,4,5,8,16,8,20,10,16,,67,,1,22,121.5038586,25.12005528
113,3,3,19,15,2,08士林區,士林區天母西路與天母西路6巷口,0,0,1,1,C03,7,5,5,50,5,2,1,5,4,5,13,4,4,9,4,5,2,13,2,25,2,4,5,1,7,9,1,10,1,11,,16,,1,21,121.5291632,25.11839468
113,3,3,19,15,2,08士林區,士林區天母西路與天母西路6巷口,0,0,1,2,B01,7,5,5,50,5,2,1,5,4,5,13,4,4,9,4,5,2,13,1,68,3,10,7,1,7,12,1,4,1,3,,14,,1,21,121.5291632,25.11839468
113,3,3,20,7,2,07信義區,信義區永吉路498號,0,0,1,1,B02,8,5,5,50,14,8,1,5,4,5,13,4,4,1,4,4,2,17,1,39,3,10,7,1,7,3,1,8,2,8,,18,,1,21,121.579669,25.0453032
113,3,3,20,7,2,07信義區,信義區永吉路498號,0,0,1,2,C03,8,5,5,50,14,8,1,5,4,5,13,4,4,1,4,4,2,17,1,35,2,8,6,1,7,9,1,10,2,11,,44,,1,21,121.579669,25.0453032
113,3,3,20,10,2,06松山區,松山區健康路與光復北路口,0,0,1,1,B03,7,5,5,50,4,1,1,5,4,5,13,2,1,3,4,4,2,11,1,51,3,10,7,1,7,15,1,8,1,6,,71,,1,21,121.5565888,25.0535609
113,3,3,20,10,2,06松山區,松山區健康路與光復北路口,0,0,1,2,C03,7,5,5,50,4,1,1,5,4,5,13,2,1,3,4,4,2,11,1,20,3,10,5,1,7,9,6,18,1,11,,44,,1,21,121.5565888,25.0535609
113,3,3,20,10,2,06松山區,松山區健康路與光復北路口,0,0,1,3,H02,7,5,5,50,4,1,1,5,4,5,13,2,1,3,4,4,2,11,2,20,2,7,5,5,7,20,8,20,10,16,,67,,1,21,121.5565888,25.0535609
113,3,3,22,40,2,03中山區,中山區林森北路與林森北路353巷口,0,0,2,1,C03,7,5,5,50,4,1,1,5,4,5,13,4,4,9,4,5,2,17,1,21,2,7,6,1,7,6,1,10,1,12,,74,,1,21,121.5255068,25.05703187
113,3,3,22,40,2,03中山區,中山區林森北路與林森北路353巷口,0,0,2,2,C03,7,5,5,50,4,1,1,5,4,5,13,4,4,9,4,5,2,17,1,22,2,7,6,1,7,9,1,10,1,12,,44,,1,21,121.5255068,25.05703187
113,3,3,23,23,2,05中正區,中正區忠孝西路1段與公園路口,0,0,1,1,A02,8,5,5,50,4,1,1,5,4,5,13,3,1,1,3,5,2,3,1,46,3,10,7,1,7,9,1,2,2,1,,108,,1,26,121.5177749,25.0462228
113,3,3,23,23,2,05中正區,中正區忠孝西路1段與公園路口,0,0,1,2,H01,8,5,5,50,4,1,1,5,4,5,13,3,1,1,3,5,2,3,1,40,2,1,4,5,8,16,8,20,10,16,,123,,1,22,121.5177749,25.0462228
113,3,4,1,40,2,05中正區,中正區漢口街1段107號,0,0,1,1,B03,8,5,5,50,14,9,1,5,4,4,13,4,4,10,5,5,2,17,1,43,3,10,7,1,7,1,1,8,1,3,,19,,1,21,121.5105682,25.0452027
113,3,4,1,40,2,05中正區,中正區漢口街1段107號,0,0,1,2,C03,8,5,5,50,14,9,1,5,4,4,13,4,4,10,5,5,2,17,1,32,2,9,6,1,7,9,1,10,1,11,14,16,,1,21,121.5105682,25.0452027
113,3,4,7,0,2,10文山區,文山區試院路138號,0,0,1,1,B03,8,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,13,1,29,3,10,7,1,7,9,1,8,1,5,,16,,1,21,121.5475382,24.9900127
113,3,4,7,0,2,10文山區,文山區試院路138號,0,0,1,2,C03,8,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,13,1,63,2,9,6,1,7,9,1,10,1,13,,44,,1,21,121.5475382,24.9900127
113,3,4,7,14,2,05中正區,中正區和平西路1段46號前,0,0,1,1,C03,8,7,5,50,14,7,1,5,4,5,13,4,4,1,4,5,2,13,2,47,2,9,6,1,7,9,1,10,9,11,,108,,1,22,121.5195308,25.0264924
113,3,4,7,14,2,05中正區,中正區和平西路1段46號前,0,0,1,2,B03,8,7,5,50,14,7,1,5,4,5,13,4,4,1,4,5,2,13,1,47,3,10,7,1,7,14,1,8,9,3,,44,,1,22,121.5195308,25.0264924
113,3,4,7,35,2,10文山區,文山區羅斯福路6段與羅斯福路6段39巷口,0,0,1,1,C03,8,6,5,50,3,2,1,5,4,5,13,4,4,1,4,5,2,13,1,39,2,9,5,1,7,9,1,10,1,11,,42,,1,21,121.5402076,24.99897314
113,3,4,7,35,2,10文山區,文山區羅斯福路6段與羅斯福路6段39巷口,0,0,1,2,B03,8,6,5,50,3,2,1,5,4,5,13,4,4,1,4,5,2,13,1,56,3,10,7,1,7,12,1,8,1,7,,44,,1,21,121.5402076,24.99897314
113,3,4,8,24,2,05中正區,中正區南昌路2段與南昌路2段9巷口,0,0,2,1,C03,8,6,5,50,3,1,1,5,4,5,13,4,4,9,4,5,2,16,2,37,2,9,5,1,7,15,1,10,1,11,,100,,1,21,121.5194576,25.0282885
113,3,4,8,24,2,05中正區,中正區南昌路2段與南昌路2段9巷口,0,0,2,2,C03,8,6,5,50,3,1,1,5,4,5,13,4,4,9,4,5,2,16,2,28,2,9,5,1,7,9,1,10,1,11,,44,,1,21,121.5194576,25.0282885
113,3,4,8,27,2,05中正區,中正區中山南路與信義路1段口,0,0,1,1,C03,8,6,5,50,5,1,1,5,4,5,13,1,1,10,5,5,1,18,1,40,2,9,6,1,7,9,1,10,2,12,,44,,1,22,121.5178107,25.0386067
113,3,4,8,27,2,05中正區,中正區中山南路與信義路1段口,0,0,1,2,,8,6,5,50,5,1,1,5,4,5,13,1,1,10,5,5,1,18,3,0,,,,,,,,,,,,67,,1,,121.5178107,25.0386067
113,3,4,8,50,2,05中正區,中正區博愛路162號,0,0,1,1,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,10,4,5,1,13,1,63,3,10,6,1,7,7,1,10,11,13,,100,,1,22,121.5114199,25.041387
113,3,4,8,50,2,05中正區,中正區博愛路162號,0,0,1,2,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,10,4,5,1,13,1,47,2,7,6,1,7,9,1,10,2,11,,16,,1,22,121.5114199,25.041387
113,3,4,8,50,2,05中正區,中正區博愛路162號,0,0,1,3,B01,8,7,5,50,14,9,1,5,4,5,13,4,4,10,4,5,1,13,1,30,3,10,7,1,7,9,1,4,2,6,,44,,1,21,121.5114199,25.041387
113,3,4,8,56,2,05中正區,中正區貴陽街1段與公園路口,0,0,1,1,B01,8,6,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,16,1,48,3,10,7,1,7,5,1,8,1,1,,83,,1,22,121.5151968,25.03862939
113,3,4,8,56,2,05中正區,中正區貴陽街1段與公園路口,0,0,1,2,C03,8,6,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,16,1,18,2,9,6,1,7,9,1,10,1,11,,81,,1,22,121.5151968,25.03862939
113,3,4,9,0,2,03中山區,中山區基湖路157巷與基湖路口,0,0,1,1,B01,8,7,7,50,3,1,1,5,4,5,13,4,4,9,4,5,2,17,1,58,3,10,7,1,7,5,1,4,1,2,,74,,1,21,121.5632559,25.0769992
113,3,4,9,0,2,03中山區,中山區基湖路157巷與基湖路口,0,0,1,2,C03,8,7,7,50,3,1,1,5,4,5,13,4,4,9,4,5,2,17,2,29,2,9,5,1,7,9,1,10,1,11,,16,,1,21,121.5632559,25.0769992
113,3,4,9,38,2,03中山區,中山區中山北路2段與民權東路1段口,0,0,3,1,C03,7,7,5,50,4,1,1,5,4,5,13,1,1,1,3,5,1,15,2,66,2,7,5,1,7,9,1,10,1,12,,81,,1,21,121.5228201,25.06258064
113,3,4,9,38,2,03中山區,中山區中山北路2段與民權東路1段口,0,0,3,2,C03,7,7,5,50,4,1,1,5,4,5,13,1,1,1,3,5,1,15,1,42,2,7,6,1,7,9,1,10,1,11,,44,,1,21,121.5228201,25.06258064
113,3,4,9,38,2,03中山區,中山區中山北路2段與民權東路1段口,0,0,3,3,C03,7,7,5,50,4,1,1,5,4,5,13,1,1,1,3,5,1,15,1,25,2,5,6,1,7,9,1,10,1,11,,44,,1,21,121.5228201,25.06258064
113,3,4,9,54,2,04大安區,大安區新生南路3段54巷與溫州街口側附近口,0,0,1,1,B03,8,7,5,20,4,1,1,5,4,5,13,4,4,10,5,5,2,15,2,45,3,10,7,1,7,9,1,7,1,4,,14,,1,21,121.5330351,25.0209485
113,3,4,9,54,2,04大安區,大安區新生南路3段54巷與溫州街口側附近口,0,0,1,2,C03,8,7,5,20,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,24,2,9,6,1,7,9,1,9,1,11,,13,,1,21,121.5330351,25.0209485
113,3,4,10,0,2,04大安區,大安區基隆路4段41巷68弄6號,0,0,1,1,B13,8,7,5,50,14,9,1,5,4,5,13,4,4,10,5,5,2,12,1,33,3,10,7,1,7,9,1,8,1,6,,108,,1,21,121.5417507,25.01184569
113,3,4,10,0,2,04大安區,大安區基隆路4段41巷68弄6號,0,0,1,2,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,10,5,5,2,12,2,48,2,8,6,1,7,9,1,10,1,11,,44,,1,21,121.5417507,25.01184569
113,3,4,10,0,2,04大安區,大安區基隆路4段41巷68弄6號,0,0,1,3,B03,8,7,5,50,14,9,1,5,4,5,13,4,4,10,5,5,2,12,1,31,3,10,7,1,7,13,1,8,1,7,,38,,1,21,121.5417507,25.01184569
113,3,4,10,32,2,08士林區,士林區中山北路5段與至誠路2段口口,0,0,1,1,B01,7,7,5,50,5,1,1,5,4,5,13,3,1,9,4,5,1,17,1,40,3,10,7,1,7,5,1,4,9,1,,71,,1,21,121.5264861,25.10095412
113,3,4,10,32,2,08士林區,士林區中山北路5段與至誠路2段口口,0,0,1,2,C03,7,7,5,50,5,1,1,5,4,5,13,3,1,9,4,5,1,17,1,51,2,8,5,1,7,9,1,10,9,14,,14,,1,21,121.5264861,25.10095412
113,3,4,10,41,2,05中正區,中正區羅斯福路2段102號旁,0,0,1,1,B03,8,7,8,30,22,22,1,5,4,5,8,4,4,10,5,5,2,17,2,55,3,10,7,1,7,1,1,8,1,5,,19,,1,22,121.5227039,25.0264276
113,3,4,10,41,2,05中正區,中正區羅斯福路2段102號旁,0,0,1,2,F02,8,7,8,30,22,22,1,5,4,5,8,4,4,10,5,5,2,17,2,40,2,4,4,1,7,9,8,20,1,11,,44,,1,22,121.5227039,25.0264276
113,3,4,10,48,2,12內湖區,內湖區成功路4段與金龍路口口,0,0,1,1,C03,8,5,5,50,4,1,1,5,4,5,12,2,1,10,3,1,2,13,1,22,2,9,6,1,7,10,1,10,2,11,,100,,1,21,121.5950023,25.0839023
113,3,4,10,48,2,12內湖區,內湖區成功路4段與金龍路口口,0,0,1,2,A12,8,5,5,50,4,1,1,5,4,5,12,2,1,10,3,1,2,13,1,52,3,10,7,1,7,9,1,8,2,3,,44,,1,21,121.5950023,25.0839023
113,3,4,10,48,2,12內湖區,內湖區成功路4段與金龍路口口,0,0,1,3,B12,8,5,5,50,4,1,1,5,4,5,12,2,1,10,3,1,2,13,1,41,3,10,7,1,7,14,1,8,2,3,,38,,1,21,121.5950023,25.0839023
113,3,4,10,56,2,01大同區,大同區民族西路與民族西路76巷口0803967燈桿旁,0,0,1,1,B03,8,5,5,50,3,2,1,5,4,5,13,4,4,5,2,5,2,13,2,31,3,10,7,1,7,5,1,8,2,2,,14,,1,22,121.5177033,25.0684739
113,3,4,10,56,2,01大同區,大同區民族西路與民族西路76巷口0803967燈桿旁,0,0,1,2,C03,8,5,5,50,3,2,1,5,4,5,13,4,4,5,2,5,2,13,2,34,2,9,6,1,7,9,1,10,2,14,,14,,1,22,121.5177033,25.0684739
113,3,4,11,0,2,12內湖區,內湖區江南街71巷75弄與文德路22巷53弄口,0,0,1,1,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,63,2,8,6,1,7,9,1,10,1,14,,14,,1,21,121.5793155,25.0753106
113,3,4,11,0,2,12內湖區,內湖區江南街71巷75弄與文德路22巷53弄口,0,0,1,2,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,39,3,10,6,1,7,9,1,10,1,12,,14,,1,21,121.5793155,25.0753106
113,3,4,11,4,2,12內湖區,內湖區內湖路2段與文德路口,0,0,1,1,B12,8,5,5,50,4,1,1,5,4,5,13,2,1,5,5,5,2,16,1,47,3,10,7,1,7,6,1,8,1,6,,9,,1,21,121.5795675,25.0785714
113,3,4,11,4,2,12內湖區,內湖區內湖路2段與文德路口,0,0,1,2,C03,8,5,5,50,4,1,1,5,4,5,13,2,1,5,5,5,2,16,2,61,2,8,5,1,7,9,1,10,1,14,,44,,1,21,121.5795675,25.0785714
113,3,4,11,9,2,12內湖區,內湖區民權東路6段90巷16弄與民權東路6段90巷口,0,0,2,1,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,16,1,45,2,8,5,3,7,9,1,10,2,12,,72,,1,21,121.5860471,25.06798426
113,3,4,11,9,2,12內湖區,內湖區民權東路6段90巷16弄與民權東路6段90巷口,0,0,2,2,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,16,1,28,2,8,5,1,7,9,6,10,2,11,,14,,1,21,121.5860471,25.06798426
113,3,4,11,19,2,07信義區,信義區信義路6段12巷與松德路269巷口,0,0,1,1,B03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,49,3,10,3,1,7,9,1,8,1,5,,14,,1,26,121.5751147,25.0329372
113,3,4,11,19,2,07信義區,信義區信義路6段12巷與松德路269巷口,0,0,1,2,G06,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,2,61,2,9,5,1,7,9,8,20,1,11,,44,,1,22,121.5751147,25.0329372
113,3,4,12,15,2,05中正區,中正區中山南路與貴陽街1段口,0,0,2,1,C03,8,7,5,50,4,1,1,5,4,5,13,1,1,1,4,1,2,13,1,22,2,9,5,1,7,9,1,10,2,11,,108,,1,21,121.519899,25.04134466
113,3,4,12,15,2,05中正區,中正區中山南路與貴陽街1段口,0,0,2,2,C03,8,7,5,50,4,1,1,5,4,5,13,1,1,1,4,1,2,13,1,27,2,9,5,1,7,9,1,10,2,13,,44,,1,21,121.519899,25.04134466
113,3,4,12,15,2,12內湖區,內湖區金龍路111號,0,0,1,1,B13,8,6,5,50,14,8,1,5,4,5,13,4,4,5,4,4,2,16,1,37,3,10,7,1,7,7,1,8,2,2,,100,,1,21,121.590806,25.0858019
113,3,4,12,15,2,12內湖區,內湖區金龍路111號,0,0,1,2,C03,8,6,5,50,14,8,1,5,4,5,13,4,4,5,4,4,2,16,1,56,2,9,6,1,7,9,1,10,2,14,,44,,1,21,121.590806,25.0858019
113,3,4,13,15,2,12內湖區,內湖區舊宗路2段1號,0,0,1,1,C03,7,5,6,50,14,9,1,5,4,5,13,4,4,1,5,5,2,17,1,30,3,10,5,1,7,8,1,10,11,12,,100,,1,21,121.5748564,25.06648147
113,3,4,13,15,2,12內湖區,內湖區舊宗路2段1號,0,0,1,2,C03,7,5,6,50,14,9,1,5,4,5,13,4,4,1,5,5,2,17,1,51,2,9,5,1,7,9,1,10,11,14,,44,,1,21,121.5748564,25.06648147
113,3,4,13,30,2,08士林區,士林區延平北路7段86號,0,0,1,1,B03,7,7,5,40,14,9,1,5,4,5,13,4,4,9,4,5,1,9,1,31,3,10,7,1,7,9,1,8,2,1,,108,,1,21,121.4951767,25.0965804
113,3,4,13,30,2,08士林區,士林區延平北路7段86號,0,0,1,2,H01,7,7,5,40,14,9,1,5,4,5,13,4,4,9,4,5,1,9,2,80,2,1,4,5,8,16,8,20,10,16,,60,,1,21,121.4951767,25.0965804
113,3,4,13,36,2,08士林區,士林區福德路與基河路251巷口,0,0,2,1,B13,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,57,3,10,3,4,7,9,1,8,1,6,,75,,1,22,121.5224129,25.0925361
113,3,4,13,36,2,08士林區,士林區福德路與基河路251巷口,0,0,2,2,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,2,44,2,9,3,4,7,9,1,10,1,14,,108,,1,22,121.5224129,25.0925361
113,3,4,13,36,2,08士林區,士林區福德路與基河路251巷口,0,0,2,3,H02,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,7,2,9,3,5,7,20,8,20,10,16,,67,,1,22,121.5224129,25.0925361
113,3,4,14,1,2,05中正區,中正區延平南路與愛國西路口,0,0,3,1,B03,8,7,5,50,4,1,1,5,4,5,13,1,1,1,4,1,2,17,1,67,3,10,7,1,7,9,1,8,2,1,,79,,1,21,121.5081215,25.03709358
113,3,4,14,1,2,05中正區,中正區延平南路與愛國西路口,0,0,3,2,E01,8,7,5,50,4,1,1,5,4,5,13,1,1,1,4,1,2,17,1,37,2,2,7,1,7,9,1,8,2,1,,42,,1,21,121.5081215,25.03709358
113,3,4,14,1,2,05中正區,中正區延平南路與愛國西路口,0,0,3,3,H02,8,7,5,50,4,1,1,5,4,5,13,1,1,1,4,1,2,17,2,65,2,3,7,5,7,20,8,20,10,16,,67,,1,21,121.5081215,25.03709358
